,release_date,domestic_gross
2444,"Sep 21, 2001","$6,047,691"
2445,"Jan 1, 1970","$5,000,000"
2446,"Nov 23, 2005","$4,835,065"
2447,"Apr 6, 2007","$4,398,532"
2448,"Oct 31, 2014","$3,242,457"
2449,"Oct 8, 2010","$1,810,078"
2450,"Mar 3, 2006","$1,054,361"
2451,"Dec 31, 2013",$0
2452,"Jun 24, 1977","$12,000,000"
2453,"Jul 27, 2007","$635,733"
2454,"Oct 5, 2007","$49,033,882"
2455,"Jul 9, 1999","$24,419,219"
2456,"Dec 20, 1996","$22,331,846"
2457,"Jun 22, 2012","$16,684,352"
2458,"Nov 16, 2012","$132,092,958"
2459,"Apr 6, 2018","$60,311,495"
2460,"Apr 5, 2019","$54,724,696"
2461,"Jun 30, 1999","$52,037,603"
2462,"Jun 18, 1982","$45,785,720"
2463,"Apr 16, 2010","$42,739,347"
2464,"Mar 19, 1993","$42,273,609"
2465,"Sep 14, 2001","$40,222,729"
2466,"Nov 5, 2010","$37,729,698"
2467,"Jan 5, 2007","$36,605,602"
2468,"Aug 4, 2017","$30,718,107"
2469,"Oct 11, 2002","$25,296,447"
2470,"Mar 14, 2008","$24,850,922"
2471,"Dec 9, 2011","$24,149,393"
2472,"Sep 22, 2017","$22,245,070"
2473,"Nov 5, 1999","$21,731,001"
2474,"Mar 12, 1999","$17,760,244"
2475,"Aug 1, 2008","$16,289,867"
2476,"Jun 5, 2009","$9,451,946"
2477,"Sep 27, 2002","$6,830,957"
2478,"May 6, 2011","$970,816"
2479,"Feb 24, 2017","$557,241"
2480,"Oct 22, 1999","$17,396"
2481,"Feb 1, 2019",$0
2482,"Apr 23, 1999","$2,840,417"
2483,"Jul 23, 1982","$69,701,637"
2484,"Aug 11, 2006","$20,264,436"
2485,"Nov 13, 1991","$376,057,266"
2486,"Jun 12, 1981","$225,686,079"
2487,"Mar 22, 2019","$175,006,930"
2488,"Nov 20, 1992","$173,585,516"
2489,"Nov 16, 1977","$169,100,479"
2490,"May 20, 1987","$153,665,036"
2491,"Dec 9, 2016","$151,101,803"
2492,"Jul 19, 2013","$137,400,141"
2493,"Mar 7, 2003","$132,675,402"
2494,"Nov 17, 2017","$132,422,809"
2495,"Feb 14, 1991","$130,726,716"
2496,"Feb 14, 1992","$121,697,323"
2497,"Oct 15, 2010","$117,229,692"
2498,"Jul 29, 2016","$113,257,297"
2499,"Jan 18, 2019","$111,035,005"
2500,"Jun 16, 1978","$102,922,376"
2501,"Oct 3, 2008","$94,514,402"
2502,"Jul 2, 2014","$84,525,432"
2503,"Jan 21, 2005","$82,674,398"
2504,"Nov 16, 2011","$82,624,961"
2505,"Oct 3, 2003","$81,261,177"
2506,"Apr 13, 2007","$80,818,974"
2507,"Jul 16, 1993","$77,698,625"
2508,"Oct 21, 2016","$73,206,343"
2509,"Aug 18, 1995","$70,433,227"
2510,"Jun 23, 2004","$69,148,997"
2511,"Apr 24, 2009","$68,261,644"
2512,"Apr 18, 2003","$67,383,924"
2513,"Jun 29, 2012","$65,653,242"
2514,"Mar 31, 2010","$62,950,384"
2515,"Apr 2, 2010","$60,095,852"
2516,"Oct 23, 1998","$57,598,247"
2517,"Oct 18, 2013","$56,671,993"
2518,"Dec 13, 2002","$56,398,162"
2519,"Jun 3, 2016","$56,245,075"
2520,"Feb 8, 2019","$54,611,903"
2521,"Apr 15, 2016","$54,030,051"
2522,"Dec 7, 1990","$53,976,987"
2523,"Sep 14, 2018","$53,548,586"
2524,"Jan 9, 2015","$52,076,908"
2525,"Dec 12, 1980","$49,823,037"
2526,"Feb 17, 2006","$48,548,426"
2527,"Feb 15, 2002","$48,430,258"
2528,"Feb 14, 2003","$47,901,582"
2529,"Mar 16, 2007","$47,852,604"
2530,"Oct 20, 2017","$47,319,572"
2531,"Feb 4, 2005","$46,752,382"
2532,"Feb 11, 2000","$45,542,421"
2533,"Nov 6, 2015","$45,055,776"
2534,"Mar 30, 2018","$43,549,096"
2535,"Jun 26, 2015","$42,656,255"
2536,"Mar 21, 2008","$41,975,388"
2537,"Jul 24, 2009","$41,596,251"
2538,"Nov 17, 2017","$40,847,995"
2539,"Jan 26, 2007","$39,739,367"
2540,"Sep 19, 2008","$39,263,506"
2541,"Oct 13, 2006","$39,143,839"
2542,"Jul 27, 2016","$38,583,626"
2543,"May 14, 1982","$38,264,085"
2544,"Aug 14, 1998","$37,672,944"
2545,"Jul 19, 1991","$37,537,675"
2546,"Oct 13, 2006","$37,442,180"
2547,"Feb 19, 2016","$36,880,033"
2548,"Aug 18, 2010","$36,661,504"
2549,"Dec 21, 1979","$35,841,901"
2550,"Sep 1, 2010","$35,606,376"
2551,"Mar 21, 1997","$35,450,113"
2552,"Nov 4, 2011","$35,061,031"
2553,"Mar 19, 2004","$34,366,518"
2554,"Jan 4, 2013","$34,341,945"
2555,"Oct 27, 2006","$34,302,837"
2556,"Sep 19, 2014","$34,296,320"
2557,"Dec 12, 2008","$33,446,470"
2558,"Oct 15, 2004","$32,774,834"
2559,"Oct 27, 1995","$32,051,917"
2560,"Apr 12, 2013","$32,015,787"
2561,"Mar 12, 2010","$32,010,860"
2562,"Nov 26, 2008","$31,841,299"
2563,"Oct 15, 1969","$31,678,778"
2564,"Aug 31, 2011","$31,177,548"
2565,"Oct 25, 2002","$30,113,491"
2566,"Jan 8, 2010","$30,101,577"
2567,"Mar 7, 2008","$30,060,660"
2568,"Mar 20, 1998","$29,795,299"
2569,"Oct 16, 2009","$29,062,561"
2570,"Mar 31, 2000","$27,277,055"
2571,"Apr 28, 2006","$26,910,736"
2572,"Jan 4, 2008","$26,890,041"
2573,"Jan 12, 1996","$26,792,700"
2574,"Apr 11, 2008","$26,418,667"
2575,"Aug 23, 2013","$26,004,851"
2576,"Jan 19, 1996","$25,728,961"
2577,"Sep 24, 2010","$25,702,053"
2578,"Jun 15, 2007","$25,584,685"
2579,"Sep 17, 2010","$25,107,267"
2580,"Dec 25, 2018","$24,622,687"
2581,"Feb 14, 2014","$23,438,250"
2582,"Sep 8, 2006","$23,364,784"
2583,"Jul 1, 2011","$23,186,769"
2584,"Mar 24, 2006","$23,086,480"
2585,"Oct 7, 2005","$22,991,379"
2586,"Jun 16, 2017","$22,105,643"
2587,"Dec 4, 1998","$21,541,218"
2588,"Oct 19, 1990","$21,413,105"
2589,"Sep 27, 1995","$21,284,514"
2590,"Aug 21, 2009","$20,919,166"
2591,"Oct 30, 1998","$20,268,825"
2592,"Sep 19, 2008","$20,211,394"
2593,"Nov 20, 2015","$20,180,155"
2594,"Aug 13, 2004","$19,762,690"
2595,"Mar 23, 2007","$19,661,987"
2596,"Sep 19, 2008","$19,219,250"
2597,"May 11, 2007","$18,882,880"
2598,"Jul 31, 1981","$18,826,490"
2599,"Apr 12, 1985","$18,400,000"
2600,"Sep 21, 2007","$18,354,356"
2601,"Sep 11, 1998","$18,253,415"
2602,"Feb 11, 2005","$18,098,433"
2603,"Sep 29, 2006","$17,807,569"
2604,"Oct 26, 2012","$17,530,219"
2605,"Nov 3, 1995","$17,468,887"
2606,"Mar 31, 2017","$17,445,186"
2607,"Feb 20, 2009","$17,231,291"
2608,"Apr 8, 2005","$17,104,669"
2609,"Jul 26, 2002","$16,988,996"
2610,"Sep 29, 2017","$16,883,115"
2611,"Mar 16, 2007","$16,574,590"
2612,"Nov 21, 2003","$16,248,701"
2613,"Dec 4, 2009","$15,988,876"
2614,"Dec 14, 2007","$15,800,078"
2615,"Sep 3, 2004","$15,712,072"
2616,"Jan 17, 2003","$15,543,862"
2617,"Feb 15, 1965","$15,473,333"
2618,"Jul 21, 2000","$15,464,026"
2619,"Mar 6, 1998","$15,055,091"
2620,"Sep 23, 2009","$14,363,397"
2621,"Apr 13, 2012","$14,326,865"
2622,"Aug 29, 2008","$14,190,901"
2623,"Sep 30, 2011","$14,011,084"
2624,"Nov 14, 1997","$13,801,755"
2625,"Apr 17, 2009","$13,684,249"
2626,"Oct 30, 2015","$13,651,946"
2627,"Apr 30, 2004","$13,548,322"
2628,"Oct 13, 2006","$13,395,961"
2629,"Oct 21, 1994","$13,383,747"
2630,"Sep 19, 2008","$13,367,624"
2631,"Nov 22, 2002","$12,987,647"
2632,"Feb 26, 2016","$12,639,297"
2633,"Sep 2, 2016","$12,545,979"
2634,"Oct 28, 2005","$12,482,775"
2635,"Aug 23, 2002","$12,398,628"
2636,"Mar 27, 2009","$12,234,694"
2637,"Oct 1, 2010","$12,134,935"
2638,"May 6, 1994","$11,744,960"
2639,"Feb 22, 2008","$11,175,164"
2640,"Dec 9, 2005","$11,036,366"
2641,"Dec 12, 1997","$10,686,841"
2642,"Oct 22, 1999","$10,570,375"
2643,"Dec 15, 1989","$10,555,348"
2644,"Dec 6, 1996","$9,725,847"
2645,"Aug 31, 2007","$9,534,258"
2646,"Jun 3, 2016","$9,496,130"
2647,"Oct 27, 2017","$9,479,390"
2648,"Dec 4, 2009","$9,208,876"
2649,"Aug 27, 2004","$9,109,322"
2650,"Sep 20, 2013","$8,888,355"
2651,"Apr 29, 2016","$8,813,410"
2652,"Aug 17, 2007","$8,580,428"
2653,"Sep 9, 2005","$8,330,720"
2654,"Jan 5, 2007","$8,135,024"
2655,"Dec 12, 2014","$8,110,975"
2656,"Apr 16, 2004","$8,047,525"
2657,"Oct 11, 2013","$8,008,161"
2658,"Jan 1, 1969","$8,000,000"
2659,"Feb 24, 2006","$7,578,946"
2660,"Sep 16, 2005","$7,535,331"
2661,"Oct 3, 2008","$7,013,191"
2662,"Mar 14, 2003","$6,882,696"
2663,"Feb 1, 2008","$6,575,282"
2664,"Apr 24, 2015","$6,485,961"
2665,"Dec 17, 1999","$6,201,757"
2666,"Oct 26, 2012","$6,002,756"
2667,"Dec 31, 2014","$5,749,134"
2668,"Nov 23, 2011","$5,702,083"
2669,"Jul 7, 2006","$5,501,616"
2670,"Aug 14, 2009","$5,210,988"
2671,"Jan 28, 2005","$5,178,569"
2672,"Oct 29, 2004","$5,005,899"
2673,"Aug 26, 2016","$4,712,792"
2674,"Oct 24, 2008","$4,452,423"
2675,"Oct 3, 2008","$4,442,377"
2676,"Nov 21, 2007","$4,017,609"
2677,"Sep 7, 2012","$3,763,583"
2678,"May 15, 2009","$3,531,756"
2679,"Oct 24, 2008","$3,083,538"
2680,"Oct 26, 2018","$2,483,472"
2681,"Nov 3, 2017","$2,468,683"
2682,"Oct 29, 1999","$2,374,107"
2683,"Mar 19, 2004","$2,353,728"
2684,"Nov 13, 2015","$2,246,000"
2685,"Jun 20, 1980","$2,000,000"
2686,"May 5, 2006","$1,903,434"
2687,"Aug 22, 2003","$1,646,664"
2688,"Dec 6, 2002","$1,190,018"
2689,"Apr 29, 2011","$1,186,538"
2690,"Aug 29, 2012","$1,065,907"
2691,"May 23, 2008","$1,031,872"
2692,"Oct 20, 2000","$882,710"
2693,"Aug 6, 2010","$754,301"
2694,"Apr 28, 2017","$587,470"
2695,"Dec 3, 2010","$582,024"
2696,"Nov 13, 2015","$538,460"
2697,"Mar 18, 2005","$468,867"
2698,"Apr 22, 2005","$375,474"
2699,"Sep 11, 1994","$305,070"
2700,"Dec 10, 2010","$277,943"
2701,"Mar 7, 2008","$206,678"
2702,"Sep 18, 2009","$200,730"
2703,"Mar 27, 1998","$146,072"
2704,"Apr 25, 2003","$121,972"
2705,"Oct 30, 2015","$55,039"
2706,"Dec 31, 2008",$0
2707,"Dec 31, 2012",$0
2708,"Apr 13, 2010",$0
2709,"Mar 31, 2004",$0
2710,"May 29, 2015",$0
2711,"Nov 18, 2016",$0
2712,"Dec 25, 2007",$0
2713,"Aug 29, 2014",$0
2714,"Jul 22, 2016",$0
2715,"Dec 31, 2017",$0
2716,"Dec 13, 2018",$0
2717,"Aug 21, 2009","$476,270"
2718,"Dec 1, 2017","$63,859,435"
2719,"Nov 23, 2012","$2,061,449"
2720,"Dec 20, 2006","$8,060,487"
2721,"Aug 23, 2013",$0
2722,"Jul 29, 2011","$1,361,512"
2723,"Jul 3, 1985","$212,259,762"
2724,"Nov 9, 1990","$184,208,842"
2725,"Jul 7, 2000","$157,019,771"
2726,"Jun 24, 2011","$100,292,856"
2727,"Aug 12, 2016","$97,670,358"
2728,"Sep 15, 1989","$58,571,513"
2729,"Jan 10, 2003","$56,127,162"
2730,"Sep 11, 2009","$51,733,921"
2731,"Jul 16, 2004","$51,438,175"
2732,"May 23, 1980","$44,017,374"
2733,"Oct 26, 2001","$41,867,960"
2734,"Oct 29, 1999","$40,846,082"
2735,"Feb 26, 2010","$39,123,589"
2736,"Jan 16, 2009","$36,843,682"
2737,"Nov 2, 2018","$31,713,110"
2738,"Aug 20, 2010","$27,758,465"
2739,"Jan 8, 2010","$25,918,920"
